pert_id	SMILES
BRD-K71499074	C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
BRD-K71799949	C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N
BRD-K72093121	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N
BRD-K72222507	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O
BRD-K72542090	C(P(=O)(O)O)(P(=O)(O)O)(Cl)Cl
BRD-K72903603	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]
BRD-K73109821	CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
BRD-K73323637	CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O
BRD-K73838513	C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F.Cl
BRD-K73866522	C1=CC=C(C=C1)CCCC(=O)OCC(COC(=O)CCCC2=CC=CC=C2)OC(=O)CCCC3=CC=CC=C3
BRD-K73947551	C(CN)CNCCSP(=O)(O)O
BRD-K73999723	CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
BRD-K74501079	CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O
BRD-K74514084	CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N
BRD-K74763371	CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC
BRD-K74913225	CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC
BRD-K75037734	C[N+](C)(C)CCOC(=O)N
BRD-K75089421	CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
BRD-K75466013	CCOC(=O)C1=CC=C(C=C1)N
BRD-K75527158	C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN
BRD-K75641298	CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
BRD-K75649340	C1=NC2=C(N1)C(=S)N=C(N2)N
BRD-K75699339	CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3.C1=CC=C(C=C1)C(=O)O
BRD-K75868704	CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
BRD-K75958195	CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1
BRD-K76205745	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl
BRD-K76304753	C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
BRD-K76634210	C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O
BRD-K76747609	CCC(=O)OCC(=O)C1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)Cl)O)C)C)OC(=O)CC
BRD-K76927775	C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
BRD-K77641333	C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
BRD-K77695569	C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
BRD-K77771411	CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
BRD-K77987382	COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3
BRD-K78010432	C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
BRD-K78431006	CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N
BRD-K78485176	CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O
BRD-K78692225	CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
BRD-K79124250	CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NCCO)I)I)C(=O)NC)I
BRD-K79131256	CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
BRD-K79254416	C1C(C(OC1N2C=NC(=NC2=O)N)CO)O
BRD-K79501723	CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
BRD-K79602928	CN(C)C(=N)N=C(N)N
BRD-K80267133	C1=CC(=C(C=C1N)O)C(=O)O
BRD-K81128206	CC[N+](C)(C)C1=CC(=CC=C1)O
BRD-K81169441	CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)O)O)O
BRD-K81418486	C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
BRD-K81528515	CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
BRD-K81925854	C[C@@H]1CC2C3C[C@@H](C4=CC(=O)C=CC4([C@]3(C(CC2(C1C(=O)CO)C)O)Cl)C)F
BRD-K82143716	C1=NC(=O)NC(=C1F)N
BRD-K82225283	C1[C@@H]([C@@H]2[C@H](O1)[C@@H](CO2)O[N+](=O)[O-])O
BRD-K82255054	CC(C)C1=C(C(=CC=C1)C(C)C)O
BRD-K82357231	C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
BRD-K82381502	CC(=O)OCC[N+](C)(C)C
BRD-K82562631	CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-]
BRD-K82795137	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
BRD-K82846253	CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O
BRD-K82941592	CC(C)C1=NC(=NC(=C1C=C[C@@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C
BRD-K83144676	CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O
BRD-K83636919	CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N
BRD-K83896451	C(CC(=O)N)C(C(=O)O)N
BRD-K84091759	CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O
BRD-K85090592	CCC1C(COC1=O)CC2=CN=CN2C
BRD-K85119730	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
BRD-K85503079	C1CC[C@H]([C@@H](C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)[C@H]6[C@@H]7CC[C@@H](C7)[C@H]6C5=O
BRD-K85925969	C1CC(OC1CO)N2C=CC(=NC2=O)N
BRD-K86204871	CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl
BRD-K86301799	C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
BRD-K86307448	O=c1[nH]cnc2[nH]ncc12
BRD-K86434416	CC(CC1=CC=CC=C1)N(C)CC#C
BRD-K86595100	CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O
BRD-K86887724	CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C
BRD-K86940322	CCC[C@@H](C(=O)OCC)N[C@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(=O)O.CC(C)(C)N
BRD-K87024524	C1=CC=C(C=C1)CCNN
BRD-K87156652	CCOC(=O)N1C=CN(C1=S)C
BRD-K87202646	C1=CN=CC=C1C(=O)NN
BRD-K88043978	C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N
BRD-K88304388	CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O
BRD-K88365400	C1CN=C(NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CNC(=O)CC(CCCN)N)CO)N)N
BRD-K88429204	CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl
BRD-K88510285	B([C@@H](CC(C)C)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
BRD-K88682005	C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2
BRD-K88701661	C(C(C(=O)O)S)(C(=O)O)S
BRD-K88789588	C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3
BRD-K88871508	CCN(CC)C(=O)NC1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
BRD-K89125793	CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
BRD-K89669299	C1CN(CCC1O)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C#N
BRD-K89708791	C[C@H]1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)O[C@@](C4=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C
BRD-K89732114	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
BRD-K89839824	CN(Cc1ccc2[nH]c(C)nc(=O)c2c1)c1ccc(s1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
BRD-K89997465	CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
BRD-K90333595	CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
BRD-K90630139	CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32
BRD-K90733503	CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=CC=C3)N)SC1)C(=O)O
BRD-K90789829	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
BRD-K90885812	CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C
BRD-K91289464	CN1C(=NN=N1)SCC2=C(N3C([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O
BRD-K91315211	CNCCC1=CC=CC=N1
BRD-K91601245	C1=NC2=C(N1)C(=S)N=CN2
BRD-K91699951	CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC
BRD-K92049597	C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N
BRD-K92428153	CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O
BRD-K92657060	CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
BRD-K92723993	CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
BRD-K92778217	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
BRD-K93034159	C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O
BRD-K93331255	C1C[C@H](N(C1)C(=O)[C@@H]2CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N
BRD-K93332168	CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2
BRD-K93460210	C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
BRD-K93461745	C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4
BRD-K93632104	C1=CC=C(C(=C1)C(=O)O)O
BRD-K93645900	CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
BRD-K93880783	CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO
BRD-K95237249	CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
BRD-K95773607	C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5
BRD-K95785345	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO
BRD-K96319534	CC(C)(CC1=CC=CC=C1)N
BRD-K96354014	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
BRD-K96471533	CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-]
BRD-K96786677	CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-]
BRD-K96862998	CC1=CN(C(=O)C=C1)C2=CC=CC=C2
BRD-K97158071	C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
BRD-K97181089	C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.Cl
BRD-K97309399	CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
BRD-K97530723	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
BRD-K97564742	CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2
BRD-K97746869	CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl
BRD-K97752965	C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]
BRD-K98174813	C1=CC2=C(C=C1Cl)NC(=O)O2
BRD-K98490050	COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
BRD-K98530306	C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
BRD-K98769987	CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
BRD-K99063460	OC[C@@H]1CC[C@@H](O1)n1cnc2c(O)ncnc12
BRD-K99107520	C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
BRD-K99447003	C[C@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O
BRD-K99615199	C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C
BRD-K99792991	C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl
BRD-K99964838	CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC
BRD-M10279501	CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC
BRD-M30251550	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O
BRD-M37402942	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2
BRD-M40783228	C(CS(=O)(=O)O)S
BRD-M41783010	CC(=O)NCCCS(=O)(=O)O
BRD-M53001068	CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N
BRD-M56587789	CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.CCCCCCCN(CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O.C(=CC(=O)O)C(=O)O
BRD-M61246020	CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O
BRD-M64432851	CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C
BRD-M73371355	CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O
BRD-M98649031	CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
DMSO	CS(=O)C
